Elevation,Aspect,Slope,Horiz_dist_hydro,Vertical_dist_hydro,Horiz_dist_roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horiz_dist_firepoints,Cover_Type,Wilderness_Area,Soil_Type
2813,125,19,150,27,2215,248,223,95,1358,5,3,13
3172,47,9,408,68,2966,223,221,132,1667,1,3,23
3402,175,13,382,100,2106,227,246,149,595,7,3,38
2864,207,26,95,29,743,194,253,182,408,2,3,13
3163,348,8,247,-22,1509,205,227,160,878,2,2,32
3207,100,13,180,11,1237,241,222,110,1667,1,1,29
2838,350,13,60,13,2434,197,218,159,731,2,3,31
3128,43,19,175,42,5095,220,196,104,1429,1,1,22
3265,31,17,658,174,3142,214,202,119,698,1,3,24
3142,58,8,95,11,4320,226,224,132,3651,1,1,22
2692,327,13,42,10,2348,187,225,177,4646,2,1,12
3176,18,11,626,59,1939,211,216,141,2522,1,3,31
2932,11,9,631,160,642,211,222,148,1200,1,3,32
2939,76,13,85,10,5173,236,216,109,2964,1,1,16
3242,173,10,90,22,1302,226,245,151,808,1,3,32
2871,128,17,67,19,3337,246,227,104,2646,2,1,29
2511,84,6,350,40,182,229,229,133,2502,2,1,29
2691,27,15,255,90,891,212,206,127,1861,2,3,31
3245,70,17,551,220,3604,236,205,96,1982,1,3,32
3071,245,15,591,36,3144,189,251,198,1890,2,3,31
3155,14,16,150,34,3994,203,206,137,2054,1,3,24
2346,278,7,201,72,1187,201,241,180,437,6,4,6
3238,281,11,85,16,4761,189,241,192,1194,2,1,29
2978,69,27,120,13,1146,236,175,53,1640,1,3,33
2744,96,17,30,-7,458,245,214,92,351,5,1,30
3142,211,1,644,29,3615,218,240,159,3607,1,1,29
2952,7,12,108,22,1972,205,215,147,2746,2,3,23
2202,39,35,180,107,591,197,141,54,854,6,4,10
2556,122,18,30,6,1230,248,223,97,1513,2,3,11
2840,98,14,360,67,2001,243,219,102,2952,2,1,29
3153,197,19,942,62,4218,211,252,168,1154,2,3,33
2949,350,17,60,17,5773,187,209,159,4039,2,1,24
3285,261,25,120,61,1351,150,243,226,2532,1,1,39
3152,6,10,295,46,3487,208,222,150,4386,1,1,29
2721,25,22,180,89,1200,202,186,112,1943,2,3,33
3195,72,10,451,53,2912,231,221,122,4708,1,1,39
3270,174,2,228,2,926,220,240,156,2353,1,1,38
3146,0,17,631,-44,3684,193,206,148,2888,1,1,30
3056,356,3,240,19,3356,214,234,157,1533,2,1,23
3081,122,7,313,20,1507,233,234,134,792,2,3,32
3343,225,12,469,64,3462,204,251,182,1448,1,3,32
3205,0,5,30,1,3743,213,231,156,1605,1,1,23
2726,96,9,295,33,1415,235,227,123,1770,2,1,29
2970,56,7,458,-3,2193,225,225,134,2885,1,3,23
3111,308,9,313,84,837,196,235,178,1362,2,3,32
3433,102,8,661,148,2230,234,230,128,1443,1,1,40
3083,32,15,95,3,3814,216,205,122,3883,1,1,29
2283,29,21,361,76,270,208,189,110,1574,3,4,10
3365,79,8,636,126,3064,231,226,128,2520,1,3,32
2704,2,7,390,26,2291,210,226,154,1684,2,3,32
3275,359,15,134,28,1328,196,211,151,1826,1,2,23
2431,6,17,60,7,342,197,206,143,1233,6,4,11
2768,105,23,277,136,300,252,205,68,616,5,1,30
3129,53,15,481,17,2075,227,207,110,1104,1,3,31
2675,249,26,256,130,1148,156,248,223,1380,2,3,33
2835,127,27,124,16,2311,253,210,66,1092,2,3,13
3282,84,5,30,2,4019,227,231,139,3694,7,1,38
2166,288,29,127,66,1245,128,223,228,1027,3,4,10
2697,154,19,313,112,1921,239,237,120,2728,6,3,4
3159,41,14,0,0,4530,221,208,119,3048,1,1,23
2891,119,13,85,21,1560,242,228,112,2200,2,3,31
2932,342,2,175,26,4566,214,235,159,5989,2,1,12
3188,107,16,525,56,573,246,219,97,5748,1,2,22
3435,83,13,607,150,2195,238,217,108,1451,1,1,40
3223,326,17,641,33,1863,176,219,182,420,1,3,23
3155,297,13,424,47,942,183,235,192,1153,2,3,23
3077,195,15,437,98,1565,216,251,165,3502,1,1,29
2192,322,20,30,12,1180,166,216,188,543,3,4,10
3170,327,11,360,70,2646,193,228,174,1608,1,1,29
3218,96,14,120,13,2941,241,219,105,4993,1,1,29
3142,282,7,469,105,2074,201,241,179,927,2,3,32
2767,84,7,0,0,2301,230,228,131,2942,2,1,23
3228,285,7,361,45,912,200,240,180,577,1,2,23
3023,266,16,408,47,6019,179,245,205,1746,2,1,29
3190,138,21,190,32,2557,247,227,99,685,1,3,31
3174,27,10,85,6,1722,216,219,139,335,1,1,23
2905,192,12,272,29,3528,219,250,163,3700,2,1,30
2745,69,8,350,29,1565,229,224,128,1974,2,1,12
3060,190,14,297,-19,5977,219,250,161,2708,2,1,29
2136,351,22,30,10,900,175,196,155,618,3,4,10
2795,103,4,277,17,3059,227,234,141,6588,2,1,12
3318,122,12,819,91,4592,240,230,118,1744,7,1,38
3429,307,14,283,83,5001,181,231,190,850,1,1,40
3001,40,4,0,0,930,220,231,148,2599,2,1,29
2935,81,10,743,169,2497,233,223,121,636,1,3,11
2699,108,5,90,0,67,229,234,138,806,5,3,11
2906,302,9,90,34,1230,196,236,180,659,2,3,31
2957,104,9,95,6,2143,236,229,124,871,1,1,29
2710,312,14,60,6,2347,183,229,187,5198,2,1,12
2789,2,19,283,77,1760,191,201,145,1060,5,3,11
3280,301,16,162,28,4517,173,231,198,750,1,3,32
2926,41,10,242,45,3055,222,217,130,2069,2,1,29
3219,182,6,180,18,5521,222,244,157,1116,1,1,29
3085,278,22,150,42,899,156,237,218,1541,2,3,32
2393,144,16,0,0,722,241,235,119,1075,3,3,3
2757,55,16,601,37,1557,228,205,106,2706,2,1,12
2732,95,32,201,108,2790,251,175,26,6511,2,1,12
2419,164,18,408,76,616,234,242,132,793,3,4,3
3024,136,15,60,-2,3786,242,233,116,5289,2,1,30
2965,72,12,351,69,5648,233,217,114,3871,2,1,29
2835,343,9,60,9,1138,202,227,163,1410,1,3,23
3122,63,8,153,5,1315,227,224,131,2112,1,1,23
2899,327,17,864,180,242,175,218,181,1482,2,3,10
3151,96,14,190,-2,2391,241,219,105,2571,1,1,30
3051,23,6,297,40,2641,216,227,147,1159,2,3,31
3018,225,2,371,46,5363,216,241,162,6382,1,1,29
3003,261,12,0,0,1900,189,246,195,1366,1,3,21
3256,336,14,134,29,5673,188,220,171,752,1,1,22
3143,135,13,67,14,2218,240,234,121,3085,1,3,33
3121,237,30,648,30,3992,154,249,220,1087,2,3,33
3051,48,21,900,-8,1521,223,189,90,2110,1,3,33
2947,262,18,693,301,1405,175,246,209,2017,2,3,31
3440,313,16,631,71,2078,175,226,191,601,7,3,38
3152,161,14,553,100,2650,233,242,136,3017,2,3,32
3257,343,9,361,88,3618,202,226,163,2730,1,3,31
3365,352,9,660,94,1284,205,225,158,1426,7,3,38
2320,323,37,256,162,1262,106,176,196,703,3,4,10
2723,144,10,67,7,1448,235,238,133,2136,2,1,12
3007,38,14,738,112,1265,219,208,121,1907,1,3,33
3210,126,6,335,83,2203,231,236,137,3347,1,3,31
3130,248,12,391,79,3144,195,249,192,430,1,3,32
3201,197,17,335,115,3278,213,252,168,912,1,3,33
3129,323,18,150,35,2592,172,218,185,671,1,3,23
2503,47,10,0,0,234,224,217,127,600,2,4,10
2470,186,2,30,0,1513,219,240,157,607,6,3,10
2645,359,15,210,58,2132,197,212,151,1637,2,3,10
3119,304,17,671,190,6121,170,229,198,1441,1,1,29
3263,351,10,192,34,1321,203,224,159,2024,1,2,23
2899,347,11,67,14,4970,198,222,162,1465,2,1,29
3327,130,8,815,-45,4628,234,236,133,1704,7,1,38
3208,61,11,467,53,4543,229,217,120,2576,1,1,29
2942,99,28,182,75,6249,252,189,45,4170,2,1,29
2162,349,25,60,23,1018,165,190,157,696,3,4,10
3307,284,2,390,84,3001,214,239,163,3240,2,3,32
2421,179,21,437,78,636,224,247,146,819,3,4,3
3259,225,6,437,-15,2726,211,246,172,400,1,3,32
2844,23,2,0,0,2402,218,235,154,600,1,3,23
3031,196,16,454,145,5980,215,252,166,5019,2,1,30
2496,128,3,90,5,810,224,237,149,4928,2,1,18
2991,300,22,421,159,424,155,225,209,1142,2,1,30
2917,337,20,170,36,607,172,208,173,1650,2,3,24
2978,311,10,190,-47,684,193,233,180,1077,1,3,31
2476,348,26,297,75,446,161,186,157,1455,2,3,10
2647,294,36,95,58,1527,100,206,233,1167,6,3,13
3090,164,33,424,109,1951,229,228,102,1426,1,1,29
2891,107,6,0,0,2255,231,232,134,2832,2,3,17
2755,53,25,210,106,1222,225,178,73,842,2,3,13
2289,9,35,418,132,658,160,149,108,702,3,4,10
2636,21,12,108,11,781,212,213,137,1577,2,1,29
3215,325,16,242,64,2671,179,222,181,395,1,3,22
3168,180,3,240,9,3784,220,241,156,4640,2,1,29
3358,185,13,738,125,4357,222,249,158,2318,7,3,38
2621,180,37,175,86,2383,205,232,126,990,3,3,4
2694,249,4,0,0,1492,211,242,170,2362,2,3,17
2603,359,18,42,11,1434,191,204,149,5001,2,1,12
3123,58,14,60,0,3005,230,209,109,5460,1,1,29
3219,56,19,216,3,666,229,197,95,1969,1,2,23
3030,349,10,30,4,3532,202,224,160,722,1,3,20
2821,66,17,162,49,3998,234,204,96,979,2,1,22
2901,110,14,402,130,618,244,223,106,1307,2,1,30
3109,299,8,162,13,2028,197,237,180,2452,2,3,32
3342,141,9,430,51,1852,234,238,135,3000,2,2,23
2756,354,12,67,15,2164,200,219,157,446,2,3,31
3186,90,5,180,25,1061,227,232,139,2096,1,2,23
3158,269,18,511,121,3267,170,244,211,1353,1,3,13
2832,231,25,270,75,1548,172,253,209,1398,2,3,33
2951,261,7,0,0,1708,202,244,181,1463,5,3,19
3379,172,12,300,95,2179,228,245,148,680,7,3,38
3205,128,17,30,-3,3289,245,228,106,277,2,3,22
2863,145,16,192,24,3453,241,236,119,1691,2,1,12
3099,321,3,201,34,2358,211,236,164,2121,2,3,32
3128,90,3,242,26,4575,225,234,145,1793,1,1,23
2466,346,14,67,6,1337,191,217,163,752,6,3,10
2430,89,28,108,43,721,248,183,44,1170,3,3,4
2804,135,17,124,13,2652,245,230,108,2372,2,1,12
3229,131,30,810,75,1146,251,209,62,2592,1,1,29
3114,182,22,270,23,3173,220,248,149,782,2,3,34
3330,81,22,365,51,1761,244,195,69,1820,1,1,39
3182,161,12,379,73,2912,232,243,140,3368,1,1,29
2998,320,22,153,52,2490,157,213,193,962,2,3,31
2576,52,11,323,50,864,226,217,124,3617,2,1,29
3369,199,14,497,90,3582,215,251,168,1573,1,3,32
2972,208,4,469,53,5502,217,243,162,3853,2,1,29
3176,37,17,182,22,1748,217,202,115,4536,1,2,22
3305,77,13,270,71,4342,236,216,110,1273,1,1,29
3287,355,11,295,15,1848,201,220,156,1279,1,3,31
3406,60,27,437,121,1983,229,173,59,1655,1,1,40
2853,88,22,60,-22,175,246,199,71,497,1,1,29
3073,336,10,67,-2,3840,198,226,168,1766,1,3,22
3055,334,13,201,1,2349,190,222,171,732,1,3,22
3326,54,4,571,111,2190,222,230,143,2140,1,1,38
2781,227,22,90,-4,1698,182,254,202,1140,2,3,13
3000,236,12,60,14,1282,198,251,189,1953,1,3,32
3132,295,20,741,95,1879,159,230,210,693,2,3,13
3028,144,8,120,0,3212,232,239,139,571,1,1,29
3143,291,12,67,13,3636,186,238,192,1931,1,1,24
2790,68,8,30,7,2581,228,225,130,3893,2,1,23
2929,69,7,0,0,1831,228,226,131,1727,1,1,23
2929,329,4,30,3,4752,210,235,163,6134,2,1,12
2991,288,8,702,91,5939,199,240,180,6161,2,1,29
3142,252,6,67,-4,2796,207,244,176,874,2,3,32
3001,173,13,0,0,1003,228,246,148,499,2,3,23
3308,167,13,301,17,1744,231,244,143,3131,2,2,23
2866,143,12,108,10,3223,237,237,128,2026,2,1,12
3221,113,12,67,15,2488,240,228,117,2704,1,1,38
3091,170,8,404,61,4996,226,244,150,1676,1,1,29
2947,69,13,30,-4,900,233,214,110,1348,1,3,20
3273,130,30,134,-50,582,252,208,61,3748,2,2,25
2968,317,10,277,68,2885,194,231,178,2103,2,1,29
2916,3,10,170,26,1972,207,221,152,949,2,3,32
2736,131,9,335,25,2089,235,235,131,2547,6,3,4
3104,40,11,124,19,3196,221,215,127,1366,1,3,23
3138,178,23,430,65,2571,223,246,142,3226,2,3,33
3012,54,11,324,51,2463,226,217,123,2553,2,3,31
2647,6,33,210,40,859,159,155,117,1740,2,3,33
2866,146,14,313,39,875,238,237,126,484,2,1,30
3131,22,9,175,22,2100,215,221,143,853,1,3,32
2991,72,7,150,22,2561,228,227,133,1707,2,3,32
3110,45,5,360,44,2430,222,228,142,2550,2,3,32
3083,92,7,849,260,853,231,229,131,1296,1,1,29
2912,15,5,150,-8,2021,215,229,150,339,1,3,32
2996,208,17,671,105,2880,206,254,178,1997,2,3,33
2704,309,3,0,0,1158,211,237,165,1974,2,1,20
2442,12,26,42,9,713,185,179,122,1490,6,3,10
3060,10,4,351,72,5785,215,231,153,4616,2,1,12
3021,39,9,552,102,5095,221,219,133,5909,2,1,12
2345,112,11,30,4,228,239,228,119,696,3,3,4
2997,292,8,540,-37,1613,199,239,180,1883,2,3,31
2865,61,12,0,0,4149,230,215,116,3181,2,1,23
2700,164,7,201,16,960,227,242,149,451,3,3,2
2826,349,14,450,71,1084,193,215,161,1120,2,3,28
2958,152,28,90,21,3314,241,227,94,1100,2,3,13
2752,18,10,30,0,840,212,219,143,2113,1,3,17
3223,104,4,0,0,6007,226,234,143,458,1,1,23
2744,22,15,67,13,997,210,208,131,938,1,3,33
2962,65,9,120,10,4216,229,222,126,2126,2,1,20
2945,59,12,270,32,4775,229,214,116,2764,2,1,29
3095,287,16,277,53,3078,175,237,202,1475,1,3,13
2872,14,14,297,19,1410,206,210,139,2264,2,3,13
2877,314,16,85,24,3375,174,225,190,2605,2,1,29
2706,188,7,247,33,1590,221,245,159,816,2,1,12
2351,106,32,170,79,1283,254,182,29,658,3,4,3
3262,254,18,644,111,3223,176,249,209,912,1,3,32
3078,36,9,162,38,4799,220,221,136,485,2,1,30
3044,28,8,404,57,685,217,223,141,1678,2,3,32
2970,50,13,30,0,2305,225,212,119,874,2,1,20
3052,62,6,60,5,4293,225,228,138,2424,2,1,29
2746,11,16,127,2,1182,202,206,139,2282,2,1,29
3200,128,11,210,17,2356,239,233,123,547,1,3,32
3337,305,28,376,55,2108,133,213,214,3050,1,1,39
3107,6,6,335,41,2363,212,227,153,2530,2,3,32
3087,130,18,228,-8,837,246,227,103,842,1,1,29
3205,28,17,426,71,3070,211,202,123,849,1,3,24
2890,145,12,459,79,1616,237,238,130,2801,2,3,31
3021,78,25,618,67,470,243,185,57,916,1,3,33
3011,39,3,638,95,5543,220,232,149,1621,2,1,29
3326,321,17,400,51,2525,175,222,186,924,1,3,22
2542,355,36,170,7,366,140,154,135,1536,2,3,10
3024,100,21,350,170,6268,249,207,76,4070,2,1,30
3126,14,14,285,-15,1307,206,210,140,240,1,3,24
2983,77,13,366,34,1772,236,216,108,1703,2,3,32
3110,320,19,663,313,2543,167,218,190,1440,1,3,33
2732,358,18,60,19,3005,190,205,150,6310,1,1,29
3123,172,19,1114,176,3141,229,245,140,1822,2,3,33
3049,325,11,408,78,618,192,228,175,582,1,2,22
3076,36,8,0,0,2681,220,221,137,3123,2,3,24
2890,82,15,150,35,3691,239,213,100,5742,2,1,30
3086,314,27,570,69,1358,140,208,203,934,2,3,33
2958,354,10,175,52,750,204,223,157,1994,1,3,32
3128,50,19,451,163,4862,225,197,98,2471,1,1,29
2297,142,24,371,3,1061,246,226,94,577,4,4,3
2832,72,15,150,19,3355,236,209,100,2654,2,1,12
3360,148,17,900,121,2760,241,236,118,2359,7,3,39
2182,286,40,108,105,242,85,205,243,618,3,4,10
2755,113,20,201,-23,1972,249,216,86,1112,2,3,10
2660,12,8,362,77,1040,212,224,149,1053,2,1,12
3311,154,25,805,195,2671,240,233,107,2461,1,3,33
3053,304,22,540,256,2598,153,222,207,1537,1,3,33
3148,100,12,30,9,2911,240,223,111,3461,1,1,22
3418,308,11,306,45,2340,190,233,184,2679,7,3,38
3206,11,8,67,3,5530,212,224,150,940,1,1,22
2807,41,9,120,15,4150,221,221,134,5413,1,1,29
3193,63,16,216,0,5243,232,207,102,1249,1,1,29
2876,91,14,127,40,4042,241,217,102,3030,2,1,30
3044,45,8,484,40,5641,223,222,134,4053,1,1,29
3156,50,24,607,247,2223,223,181,79,2230,2,3,33
3084,89,12,180,-13,5041,239,220,109,42,2,1,29
2982,122,6,319,17,4770,230,235,138,5419,2,1,12
3192,56,12,240,38,3166,228,214,117,907,1,3,32
3243,279,10,216,19,5842,194,242,187,1312,1,1,22
3278,270,2,418,94,424,214,239,163,1396,1,2,23
2681,63,17,351,81,1326,233,202,96,2329,2,1,30
2473,332,16,85,23,210,182,218,175,190,2,4,10
2557,84,27,85,22,1033,246,184,51,573,3,3,13
3113,320,12,390,84,845,190,229,179,1667,1,3,22
3397,308,11,424,44,1703,190,233,184,661,7,3,38
3273,326,20,451,122,2893,168,214,184,566,1,3,33
2580,58,24,127,44,365,229,182,73,1611,6,3,10
3225,33,13,595,78,2442,217,212,128,433,1,3,23
2784,260,4,234,13,2335,210,242,170,1783,2,1,12
3090,298,7,319,24,2192,200,238,177,2474,2,3,32
3074,98,9,30,4,4911,235,228,124,924,2,1,23
3257,354,2,726,109,6129,215,235,157,2370,2,1,29
2624,180,26,0,0,2061,220,245,142,2048,6,3,17
3190,70,6,270,29,1124,226,229,137,2007,1,2,23
2905,312,11,258,48,3342,190,232,182,2718,1,1,12
3408,329,10,564,116,2580,196,228,172,1273,1,3,38
2143,135,2,0,0,937,222,238,151,721,4,4,14
3112,4,10,0,0,2970,207,221,151,2174,1,3,23
2944,79,9,30,4,2005,232,224,124,2659,2,3,19
2954,342,18,95,30,371,180,210,167,1563,2,3,24
2745,275,23,150,70,2030,151,238,223,192,2,3,33
2401,167,14,234,32,1140,231,244,141,1559,3,3,2
2840,117,3,175,16,3561,225,236,146,6382,2,1,12
2713,159,4,127,11,837,224,240,151,1824,1,1,12
2984,279,36,531,295,2135,101,218,243,1388,2,3,13
3185,354,9,175,26,4469,206,225,158,3252,1,1,23
3025,90,0,0,0,2382,219,237,155,3159,1,1,23
3163,131,5,30,-5,2335,229,237,142,875,1,1,23
2246,9,25,175,63,272,183,181,126,511,2,4,10
3255,252,1,60,-2,3560,217,239,159,3798,7,1,38
3208,311,13,541,90,792,184,231,186,708,2,3,23
3097,39,19,190,40,3714,217,195,106,2051,1,3,24
3220,213,10,446,50,2202,211,250,174,1782,1,3,31
2982,290,8,433,3,3453,198,239,181,5609,2,1,20
2416,33,8,180,55,1090,219,223,140,918,3,4,6
2893,0,8,30,10,5132,208,225,154,4227,2,1,29
2886,312,21,60,32,6081,158,219,200,4510,2,1,24
2653,117,3,153,6,1199,225,236,146,1634,2,3,11
3028,56,3,90,2,2966,222,232,146,1342,2,1,23
3433,343,13,792,64,2460,194,220,165,1381,1,3,32
2291,68,12,30,14,1129,232,216,114,752,3,4,5
3062,11,4,175,14,2876,216,232,153,1572,2,3,32
2289,340,10,0,0,1082,200,226,165,792,6,4,14
2938,323,20,190,44,4140,165,215,187,2552,2,1,30
2810,178,20,376,29,1624,224,247,146,1422,2,3,4
3023,184,9,342,24,5167,222,247,157,3087,2,1,30
3259,72,6,182,-26,4179,227,228,136,2100,1,1,38
3031,180,11,805,125,5951,224,247,154,3520,2,1,29
2553,138,13,30,4,1343,239,235,124,1318,6,3,17
3209,45,3,67,2,5152,220,232,149,607,1,1,22
3313,322,23,127,32,3280,155,210,191,2405,1,3,24
3143,180,17,516,91,2613,224,248,151,3055,2,3,33
2933,123,8,216,3,1001,234,234,132,2315,2,1,23
2999,25,11,309,-8,2597,215,217,138,1312,1,1,23
3233,139,13,150,35,1597,239,236,124,1510,2,1,29
2783,27,6,67,6,1687,217,226,145,2468,5,3,26
3085,330,16,150,5,3799,179,218,177,930,1,3,22
2939,109,9,67,7,2143,236,230,124,2984,1,3,33
2187,313,21,540,30,633,160,219,197,953,3,4,10
3253,193,12,175,53,2906,218,250,164,182,1,3,22
3105,346,15,234,50,2970,189,214,163,2377,1,3,31
3204,191,15,30,7,888,218,250,162,2041,1,2,23
2769,94,11,256,34,1637,238,223,115,2563,2,1,12
2729,234,35,390,-65,2076,141,245,223,1620,2,3,10
2952,322,14,85,15,3864,183,225,181,1266,1,1,29
2890,302,9,247,46,2205,194,236,181,1290,2,3,31
3122,6,11,60,7,182,206,218,149,2101,2,2,23
3075,108,5,85,-11,2955,228,234,141,1421,2,3,23
2540,45,11,272,18,350,223,216,126,2858,2,1,29
2892,98,2,335,44,3021,222,236,151,2295,2,1,12
3233,3,12,450,173,1702,203,216,150,2126,2,3,32
2814,103,12,0,0,1343,240,225,113,2605,1,3,20
2773,308,14,247,40,1722,182,231,189,1116,5,3,10
3168,305,26,120,46,2954,139,215,212,2469,1,1,24
3195,11,22,514,4,3583,190,189,130,3035,1,1,30
3023,333,11,42,-2,2472,196,226,170,934,1,3,22
2604,356,12,218,62,335,200,218,155,1682,2,1,29
3244,333,8,360,60,242,201,229,168,1682,1,2,23
2636,66,16,124,12,1651,234,206,98,2090,2,3,24
2759,32,27,212,61,1289,203,171,90,2205,2,1,29
2830,21,7,0,0,1131,215,224,146,1381,1,3,23
3098,189,16,698,97,1633,219,250,160,607,2,3,13
2933,146,12,560,20,3878,236,238,131,4313,2,1,12
2761,2,24,30,13,2028,179,187,139,1040,1,3,23
2427,286,17,366,-22,990,170,237,207,120,6,4,10
2985,194,19,201,39,1678,214,252,165,2343,2,3,33
3031,173,6,618,121,2213,224,243,154,2674,2,3,32
2430,169,23,212,60,1170,230,242,130,1529,3,3,4
2983,183,15,641,40,2917,222,249,155,2294,2,3,26
3206,311,10,319,59,3810,193,233,180,2012,1,3,31
3139,135,3,488,64,1812,224,238,150,2635,1,3,32
2968,78,14,0,0,5326,237,214,105,2330,1,1,16
2854,325,22,108,33,2496,160,210,187,778,2,3,31
3124,23,12,323,48,677,213,214,136,1611,2,3,33
3048,30,22,366,5,1040,207,187,108,2049,1,3,24
2600,324,4,190,33,1388,209,235,165,4872,2,1,12
3166,317,11,182,30,4756,191,231,179,2546,2,1,29
2946,283,23,85,11,721,150,233,220,1071,2,3,24
2452,71,27,42,9,849,238,178,54,847,3,4,1
3229,282,12,470,52,663,186,241,194,769,1,2,23
3024,207,7,674,52,5638,216,246,167,6361,2,1,29
2421,1,12,295,31,1062,202,216,151,1068,3,4,2
2622,228,23,270,94,930,180,254,203,1158,3,3,2
3114,297,14,30,12,4786,179,234,195,1260,1,1,22
3130,135,12,150,0,1742,238,235,125,2122,1,3,33
2982,116,14,67,10,2377,244,226,107,713,1,1,29
2803,135,17,67,16,660,244,231,110,120,5,1,30
3258,121,13,90,-5,1328,241,229,116,3150,2,2,23
2741,202,34,180,-53,1874,183,246,173,1411,2,3,13
2924,198,19,60,-7,977,210,253,169,648,1,3,13
3183,89,17,60,8,3443,243,211,91,443,1,3,22
2944,95,11,228,27,5107,238,223,114,2565,2,1,22
3213,84,9,618,295,1756,233,225,123,2876,1,3,33
3205,335,32,127,29,2496,134,181,177,2809,1,1,39
3362,68,8,150,4,1445,228,225,130,3546,1,2,35
2120,20,32,277,62,295,179,154,93,765,3,4,10
2936,180,7,295,19,5012,223,245,156,2641,2,1,22
2799,100,12,0,0,2856,239,224,113,2064,1,3,24
2985,58,15,85,5,1195,230,208,108,2201,1,3,32
2692,156,10,0,0,1124,232,241,140,537,5,3,2
3230,328,15,636,39,1855,182,221,179,421,1,3,23
3177,152,16,90,15,1390,238,239,126,2613,1,1,29
2606,231,12,319,125,1374,201,251,186,1423,2,3,11
2610,28,8,240,-8,3114,217,223,141,2702,1,3,11
3120,175,21,216,25,2561,226,246,141,3388,1,1,22
2220,51,19,295,78,541,226,196,97,391,3,4,6
2566,213,27,150,-87,661,186,253,190,967,2,3,3
2771,40,7,85,4,2249,221,224,139,1172,2,1,23
2405,48,26,85,24,700,220,175,74,685,6,3,10
2965,275,9,60,3,3194,197,242,185,1339,1,3,13
3277,118,11,424,63,1146,239,230,119,2552,2,3,23
2685,136,25,108,37,391,249,221,84,467,5,1,30
2727,331,14,85,15,1082,186,222,175,2308,2,3,33
3158,359,23,757,67,2912,180,191,144,2584,2,3,24
3022,95,10,684,-41,1250,237,225,118,1153,2,1,23
3173,36,13,324,-42,2780,219,211,126,1552,1,1,23
3218,93,9,175,15,514,235,226,123,1864,1,1,22
2237,57,35,384,193,781,220,145,30,819,3,4,6
3027,69,13,417,36,5504,233,214,110,5209,1,1,29
2720,183,13,0,0,1530,223,248,155,1358,2,3,10
3092,38,32,541,222,541,201,151,64,1811,1,1,30
2009,51,40,108,99,134,205,125,19,390,3,4,1
3141,1,10,285,25,1888,206,221,153,2794,1,3,31
3112,103,8,30,3,1113,233,230,130,2160,2,1,22
3130,308,23,351,26,1370,150,218,205,2969,1,1,30
2975,165,12,365,59,5299,230,244,143,1853,2,1,29
2910,122,6,256,31,1989,230,235,138,1310,2,3,32
2822,57,18,524,134,537,229,199,96,2471,2,1,24
2608,74,12,309,38,3007,234,217,114,2753,1,3,11
3234,232,17,175,44,1087,192,253,196,342,1,3,32
2930,313,12,134,34,2995,187,230,183,2242,2,1,29
3041,105,5,30,2,402,229,233,138,1216,1,1,23
2324,297,37,190,94,1296,97,201,231,1110,3,4,10
3048,41,19,67,0,1221,219,196,105,1383,2,3,31
3397,197,10,979,217,1123,218,249,165,646,1,2,31
3143,44,15,242,14,1866,222,205,114,3066,2,1,29
3280,45,7,458,92,488,222,224,137,1315,1,2,23
2958,0,3,30,2,4337,215,233,156,2147,2,1,19
3222,357,13,150,57,3412,199,216,154,2522,1,3,31
3080,125,15,256,-15,845,244,228,110,841,1,1,29
3164,127,23,319,62,212,251,217,81,4320,2,2,22
2968,45,12,376,49,5012,223,214,123,5648,1,1,20
2832,101,26,124,27,2631,252,194,53,1107,2,3,10
3301,230,8,182,22,3785,207,248,177,1747,1,3,32
2991,187,16,42,7,934,220,250,158,875,2,3,23
2674,15,7,42,1,1396,214,226,149,323,2,1,23
2843,75,18,319,-59,366,239,202,87,1878,2,1,30
3206,177,4,30,2,5797,222,242,156,926,1,1,19
3318,284,4,433,99,3122,209,240,169,2190,1,1,29
2246,36,32,175,43,658,200,154,69,920,6,4,10
3231,43,9,836,63,3915,222,220,133,2281,1,1,23
3149,296,10,30,7,661,191,237,186,2148,1,2,23
2609,202,20,277,183,1926,206,253,174,424,3,3,4
2933,6,19,330,129,2024,193,199,140,1154,1,3,33
2616,52,19,285,72,992,226,196,96,1368,2,1,30
3087,14,8,0,0,2107,213,224,148,1861,1,1,29
